day,BI_mean,BI_std,NDSI_mean,NDSI_std,SC_mean,SC_std,BI_day,BI_night,NDSI_day,NDSI_night,SC_day,SC_night,sensor_name,rms_db,Zona,Plataforma,Tipo de cobertura,Apertura vegetación,Categoria experimental
2024-02-15,101.3540007550905,18.05781318539944,0.9733786745975134,0.04680328061216027,0.2817579331053183,0.16423682822992156,91.84497490358734,110.86302660659366,0.9774886291709072,0.9692687200241196,0.20400925083422414,0.3595066153764126,G6371,-37.105744711637,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-18,59.624666145537304,19.333750440004756,0.6673224877410836,0.28635761669600207,0.07797817949899055,0.04656422458794219,64.5125782870792,54.73675400399541,0.8636116364018087,0.4710333390803587,0.08233285434459389,0.07362350465338721,G6371,-40.68299197940347,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-19,102.90784379963672,24.33644959399197,0.8841973895386155,0.2149449332686733,0.21823487405130945,0.14795102207661393,90.09634672711626,115.71934087215719,0.9807383674834916,0.7876564115937392,0.12577245674897752,0.3106972913536414,G6371,-40.753237239887824,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-20,111.25519279361504,24.708710021685985,0.9535575640204678,0.10754350165485771,0.3083995511957091,0.19772199663050075,91.25348678556283,131.25689880166723,0.968318059493806,0.9387970685471297,0.13341158418533014,0.4833875182060881,G6371,-41.82988021909668,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-21,113.3423703945416,26.81228264072572,0.9538319705330256,0.0698330584404666,0.29805150789675866,0.15013689993065152,91.3007036263433,135.38403716273987,0.95048683260995,0.9571771084561013,0.17105084127496076,0.42505217451855654,G6371,-40.35400093436955,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-22,112.12570874932591,25.454141546583045,0.9650580682111584,0.049206789942055566,0.2970463307976648,0.17034179794651735,92.82093238705994,131.43048511159188,0.965509429566075,0.9646067068562415,0.15221298479035936,0.44187967680497026,G6371,-44.465398156852565,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-23,103.96128235373315,30.255946146505487,0.9190559860041657,0.13442890937959098,0.2737099061805572,0.15905447893611652,95.76943226462787,112.15313244283846,0.972096291738616,0.8660156802697155,0.178888673285685,0.36853113907542934,G6371,-39.19209995787323,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-24,108.90675881305766,31.782280991819718,0.9524835093236876,0.10070948497383812,0.2602835444350919,0.15458994742564802,87.96834206845165,129.84517555766368,0.9623372029265277,0.9426298157208476,0.14306314172909687,0.377503947141087,G6371,-40.10933800459082,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-25,113.18213478191205,26.959129708281537,0.9358075877943194,0.09270468769331834,0.2682874856033874,0.13799648712347617,93.14892054484989,133.2153490189742,0.9278058114096394,0.9438093641789993,0.15867299578612273,0.377901975420652,G6371,-43.44305029119006,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-26,99.75466543385647,21.295898144043154,0.9196164829640642,0.11923245790522798,0.21771491341928906,0.11569044187586786,85.34993882024132,114.15939204747163,0.9114190368758699,0.9278139290522583,0.12692760918481297,0.3085022176537651,G6371,-36.21068261878685,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-28,109.91272813966702,28.059849827098788,0.9794353011974154,0.045448079865507036,0.363951785834098,0.20015356057608447,93.24689578615931,126.57856049317472,0.975489857745396,0.9833807446494349,0.20145202202299317,0.5264515496452028,G6371,-41.016146926635024,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-03-01,107.87545758381096,19.260908409526778,0.9806729495730084,0.027615572410078046,0.40465170467838557,0.256430785460365,103.23146408017799,112.51945108744395,0.9897501169511461,0.9715957821948707,0.19675001478630075,0.6125533945704703,G6371,-34.25434067073284,Sur,B,vegetación secundaria,semiabierta,intervencion
2024-02-09,115.96106477150352,33.24538520735418,0.863228845222359,0.17684213429183865,0.36215660455254906,0.16644807746159676,90.11572104584377,141.80640849716326,0.8171082458021197,0.9093494446425984,0.2510627198460709,0.4732504892590271,G6376,-34.18622506160797,Centro,D,vegetación secundaria,semiabierta,control
2024-02-11,102.41457862174535,22.048138347910378,0.8790835778580611,0.13773117849651403,0.2987450072562132,0.1887057517498999,97.62481334855345,107.20434389493722,0.9509977438448945,0.8071694118712278,0.1440676632779087,0.4534223512345177,G6376,-34.7018793959137,Centro,D,vegetación secundaria,semiabierta,control
2024-02-12,116.99277110163162,24.78485541029141,0.8800501315723097,0.1571905131255622,0.28424458100285205,0.1820137287966419,95.79325767183995,138.19228453142327,0.9516231771127911,0.8084770860318283,0.12172723805594667,0.4467619239497575,G6376,-33.481157042502666,Centro,D,vegetación secundaria,semiabierta,control
2024-02-13,120.89216994466217,28.97645230544795,0.8845664448799244,0.14738406373914334,0.31806270833752154,0.19192170248018603,96.33828586778357,145.4460540215408,0.9561894165566249,0.8129434732032239,0.1738600199112472,0.4622653967637959,G6376,-32.266884997782405,Centro,D,vegetación secundaria,semiabierta,control
2024-02-15,102.89976220201622,26.070296620030806,0.855171768509599,0.17065017484533884,0.3182486661008539,0.178681486425077,88.6854240882631,117.11410031576933,0.8813283059475833,0.8290152310716148,0.2324924735543732,0.4040048586473346,G6376,-32.11324283574122,Centro,D,vegetación secundaria,semiabierta,control
2024-02-18,121.65712767127376,28.179924734951463,0.9190471858982979,0.08948647378972367,0.3080651112934997,0.15436093133180817,96.69728048575024,146.61697485679724,0.9455603205330562,0.8925340512635396,0.1702559865580143,0.4458742360289852,G6376,-37.65626127756744,Centro,D,vegetación secundaria,semiabierta,control
2024-02-19,117.38245356210996,28.68201903742877,0.8519436131220007,0.19195147679211863,0.3096967577357118,0.18717244535257138,93.35236462415538,141.41254250006452,0.9547657689384295,0.7491214573055721,0.14285864646056745,0.4765348690108562,G6376,-30.77569487393465,Centro,D,vegetación secundaria,semiabierta,control
2024-02-20,120.870113247992,30.41031978394969,0.8329091109550721,0.20412951288828945,0.3070350779128794,0.18339001943720107,92.44565698015646,149.29456951582753,0.961257941568233,0.7045602803419112,0.1392647741367058,0.47480538168905295,G6376,-31.17016521020169,Centro,D,vegetación secundaria,semiabierta,control
2024-02-21,120.34943258881667,33.77701586602387,0.8346764098830232,0.18580693552508917,0.3024888002876263,0.17320538931967186,89.98719012796313,150.71167504967022,0.9346452053147796,0.7347076144512666,0.1453514856663202,0.4596261149089324,G6376,-33.1638346851329,Centro,D,vegetación secundaria,semiabierta,control
2024-02-22,118.70093774951836,37.61870890656237,0.9079062728111623,0.09099293225580113,0.30676792296322714,0.1967857793906571,85.72751190137592,151.6743635976608,0.9275818330306406,0.8882307125916841,0.12769653324615968,0.4858393126802945,G6376,-38.61290353469934,Centro,D,vegetación secundaria,semiabierta,control
2024-02-23,127.9237583338987,33.972693689385665,0.971942104204477,0.03637709877103843,0.3605677327662386,0.19850316646017602,101.20291307439335,154.644603593404,0.9607397075310068,0.9831445008779475,0.1938892297750355,0.5272462357574418,G6376,-43.47834716199813,Centro,D,vegetación secundaria,semiabierta,control
2024-02-24,135.17540647166487,33.00354529011089,0.9866358106886904,0.013735634387810877,0.3421154308961139,0.21006492113158665,106.07671180859678,164.27410113473297,0.9886791251030176,0.9845924962743632,0.16048249666179226,0.5237483651304355,G6376,-43.81692806410551,Centro,D,vegetación secundaria,semiabierta,control
2024-02-25,133.19301429172236,35.51824624465708,0.9807158435859358,0.021298085563955703,0.31749247064081637,0.19655820264797533,102.12496562230204,164.2610629611427,0.9815229230072585,0.9799087641646129,0.14522897060250312,0.4897559706791297,G6376,-46.11224328889105,Centro,D,vegetación secundaria,semiabierta,control
2024-02-26,119.62057120714877,28.69475970576088,0.9730213616221031,0.05416661357781543,0.3349624668327977,0.20392930288510472,98.1164284422231,141.12471397207443,0.9589826435809234,0.9870600796632827,0.20165917591211077,0.4682657577534845,G6376,-40.26340762541513,Centro,D,vegetación secundaria,semiabierta,control
2024-02-28,128.58602026686722,28.28532908848788,0.9721757770514037,0.038811631321159036,0.3826755833159248,0.1969330923156041,106.85811132799353,150.3139292057409,0.98987574369252,0.9544758104102874,0.22566826795748884,0.5396828986743608,G6376,-36.98682994803282,Centro,D,vegetación secundaria,semiabierta,control
2024-03-01,113.42858295671503,22.454601189716037,0.9652479324935875,0.05144578448379522,0.4353879990886394,0.2512788101725592,108.73989566891038,118.11727024451966,0.9916827583283495,0.9388131066588256,0.23032587987230457,0.6404501183049742,G6376,-31.75787551569067,Centro,D,vegetación secundaria,semiabierta,control
2024-02-08,120.62685251369957,30.57085290985791,0.9751443018537101,0.033205337787073456,0.2648966881891108,0.18580009623174673,94.76950348045689,146.48420154694224,0.9644497703392584,0.9858388333681617,0.10164755082044298,0.4281458255577786,G6381,-44.893961528666615,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-09,119.10918514380148,27.19112333056354,0.9746437758665367,0.03897333377289651,0.30136835559727765,0.17376338335577934,98.27692956312876,139.94144072447418,0.9596506172020102,0.9896369345310633,0.18304504417097797,0.41969166702357735,G6381,-43.43911059114384,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-11,103.83438026463962,24.64622148713978,0.976502393831599,0.04042675384074766,0.2726663429705051,0.20992697579908767,89.35662694066696,118.3121335886123,0.9658074112530408,0.9871973764101574,0.10434878217695716,0.4409839037640531,G6381,-45.42151871074967,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-12,108.79336530250832,29.116647278626996,0.9765319990766584,0.03741566801384447,0.3002913775325728,0.23485744006807227,87.33331151302365,130.253419091993,0.9706604416420278,0.9824035565112891,0.08958670031242066,0.5109960547527249,G6381,-46.1395582846119,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-13,116.91893176400994,26.559316806274854,0.96943987395244,0.055827400352468644,0.2870544151894205,0.19621147014208995,95.89399014043228,137.9438733875876,0.9498155475939466,0.9890642003109336,0.1065214943283246,0.46758733605051633,G6381,-47.12083139928106,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-15,109.24853000581987,26.785438249589074,0.9803849693906069,0.028945948271057648,0.2924379215734605,0.1911019482380053,97.62151784152184,120.87554217011791,0.9762552254312143,0.9845147133499995,0.2053528739761397,0.3795229691707813,G6381,-42.4828490370211,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-18,112.50878192673304,19.93821053118441,0.9807255990039465,0.024614516618419745,0.29515710772380993,0.14847491667527687,104.59927587777436,120.41828797569168,0.9814647589330548,0.9799864390748384,0.16886665699365802,0.42144755845396187,G6381,-43.030798480313344,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-19,119.65362354017189,26.064907972845994,0.9869130132387528,0.014234766420878798,0.31760453331958133,0.17736294033762504,108.90626837245021,130.40097870789356,0.9859304065057112,0.9878956199717946,0.18098035213830302,0.45422871450085966,G6381,-44.40210191580987,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-20,123.19828846087017,29.259115942116605,0.9850271030719719,0.020064667631588047,0.3262968569131856,0.21761452261728714,99.1667051662941,147.22987175544623,0.9796495729001392,0.9904046332438048,0.13453111838917597,0.5180625954371952,G6381,-46.22701927566772,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-21,111.52713748699402,32.736940380919386,0.9757076230725853,0.03237449188094981,0.2899324448150488,0.2149888113335766,86.41877089899371,136.63550407499434,0.9620988912510439,0.9893163548941267,0.0976419565000141,0.4822229331300836,G6381,-36.08569952896387,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-22,116.42279085222185,30.75422864549068,0.9664769528471897,0.07901555002937635,0.27365159862491767,0.22444497546697556,90.50463619184474,142.34094551259898,0.9446656848616165,0.988288220832763,0.0769001634796725,0.47040303377016285,G6381,-40.7149137901544,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-23,113.46382180805138,27.41971668711646,0.9756762749135461,0.028798957267258663,0.29132000803558966,0.21485768471026517,93.28204008350785,133.6456035325949,0.9683534052901878,0.9829991445369046,0.11175151089772217,0.4708885051734571,G6381,-42.25238422341707,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-24,118.00573069900419,28.980581556888225,0.9804277054778381,0.018850645539423994,0.2896379752703125,0.2510014313135534,94.65993184693095,141.35152955107742,0.9766962230644741,0.9841591878912022,0.08494933761742722,0.49432661292319774,G6381,-42.66035581271791,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-25,119.42121300498029,29.93636996259927,0.966910517608745,0.062711344337173,0.3344429432342986,0.26189020907692895,93.86507335242969,144.97735265753087,0.9472108001542013,0.9866102350632885,0.1060749917473503,0.5628108947212469,G6381,-43.2584365333466,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-26,109.9235602957233,23.83672698999273,0.9742437424014798,0.04601072339750206,0.3670783668115578,0.2522312654493552,91.43418885038989,128.41293174105675,0.9587371235507832,0.9897503612521764,0.1988098266113207,0.535346907011795,G6381,-39.299396745255706,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-28,118.07942342263242,25.026848702725278,0.984752641975315,0.022710411969696358,0.3900086051900353,0.2230091376927071,100.5827372266712,135.57610961859365,0.9820581770117317,0.9874471069388985,0.21753685867880102,0.5624803517012695,G6381,-41.82275246165324,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-03-01,107.92096350187977,22.12277238033104,0.9694778970600474,0.05317541830411453,0.3925423070300338,0.26041834764749056,102.87184314318888,112.97008386057064,0.9827449401037605,0.9562108540163342,0.18307705687641648,0.6020075571836511,G6381,-36.59873916368332,Sur,A,vegetación secundaria,semiabierta,intervencion
2024-02-12,135.83094672388185,21.87688619863759,0.9775132241546715,0.023271294630623034,0.419750684758689,0.1632091135648597,121.03294355533738,150.62894989242633,0.9783426129452272,0.9766838353641157,0.2798851534177041,0.5596162160996739,G6383,-39.24794085284313,Norte,H,bosque denso,cerrado,intervencion
2024-02-13,138.71455560068657,23.724217514100893,0.9773092308375836,0.024401277980466263,0.42602040407536673,0.16474449766992713,120.70833500804655,156.72077619332663,0.9826012439260952,0.9720172177490719,0.2813707760345967,0.5706700321161368,G6383,-39.38361173152364,Norte,H,bosque denso,cerrado,intervencion
2024-02-15,129.70126869954103,27.22854184837164,0.9719638257541537,0.07188790650226382,0.4196695968307494,0.16340550546695723,117.43571924037438,141.96681815870764,0.9692512442241391,0.9746764072841686,0.3079262074726322,0.5314129861888667,G6383,-37.52314748610379,Norte,H,bosque denso,cerrado,intervencion
2024-02-18,137.06198178801063,22.14256024403025,0.9716829104045575,0.033197850964538506,0.43821433129063864,0.18819478150965335,119.3926087466776,154.73135482934364,0.988583711355231,0.9547821094538839,0.27843172560355056,0.5979969369777267,G6383,-34.25250564774929,Norte,H,bosque denso,cerrado,intervencion
2024-02-19,142.12829730650637,23.978241293044103,0.9552824156299079,0.05512630421276648,0.45675302012014923,0.17023350764616013,123.99746273284262,160.2591318801701,0.9765823054115436,0.9339825258482725,0.3141605999130012,0.5993454403272973,G6383,-32.359003346514406,Norte,H,bosque denso,cerrado,intervencion
2024-02-20,144.04783777177994,22.54061450299172,0.9538784883965711,0.05236609449314219,0.4753039276785274,0.17415376864659954,125.0038165568407,163.0918589867192,0.9764043191725302,0.931352657620612,0.3320161507194591,0.6185917046375958,G6383,-32.26730291665103,Norte,H,bosque denso,cerrado,intervencion
2024-02-21,142.26211196926468,30.873517628696185,0.9623348676505756,0.04918099132543841,0.43831630577895253,0.17009640320514557,117.28401517334684,167.2402087651825,0.9512602318067804,0.9734095034943707,0.2922613600308371,0.5843712515270679,G6383,-41.12410360721944,Norte,H,bosque denso,cerrado,intervencion
2024-02-22,142.5393281329354,31.096760126745423,0.9696520474098813,0.03231167847792834,0.4392741193701706,0.17795780100346048,116.33413213878741,168.74452412708337,0.9551953311517191,0.9841087636680435,0.3001937733794724,0.5783544653608688,G6383,-43.10841478039912,Norte,H,bosque denso,cerrado,intervencion
2024-02-23,134.67713484917292,28.964410477328006,0.9746407749976839,0.027333458784327882,0.4418030581781684,0.18678522838203165,120.64070900262477,148.71356069572107,0.9635125268260766,0.985769023169291,0.29208607158586275,0.591520044770474,G6383,-43.84531144651809,Norte,H,bosque denso,cerrado,intervencion
2024-02-24,144.52144524204638,24.146792551561948,0.9837569748900398,0.02129867598063747,0.4455464608879764,0.1504179161864105,126.97534612296322,162.06754436112956,0.9792617922697994,0.9882521575102801,0.3251067600053726,0.5659861617705801,G6383,-43.99692708072366,Norte,H,bosque denso,cerrado,intervencion
2024-02-25,139.6573935162779,24.45723460892456,0.9855932863969201,0.020279464053530035,0.42145697288440087,0.16202992464284316,120.08300869930075,159.23177833325505,0.9819145102675448,0.9892720625262954,0.29052648262893727,0.5523874631398644,G6383,-45.65927464838648,Norte,H,bosque denso,cerrado,intervencion
2024-02-26,130.8040304304275,22.863628703918884,0.9783709045038947,0.03194629474317982,0.44613374289201396,0.1680435560983648,119.43553916456848,142.1725216962865,0.9653542084292179,0.9913876005785714,0.34441402691135886,0.5478534588726691,G6383,-43.24380997168231,Norte,H,bosque denso,cerrado,intervencion
2024-02-28,127.41275026620535,23.03762702291082,0.98996938506661,0.013097917025223185,0.48836822536128827,0.19181214584373998,116.5637946921275,138.26170584028318,0.9914309519114153,0.9885078182218048,0.3426996536655021,0.6340367970570745,G6383,-41.141006296447664,Norte,H,bosque denso,cerrado,intervencion
2024-03-01,125.19772283293715,23.10243451462183,0.9619698603766578,0.06836188479426294,0.48650209222514446,0.20110612085044569,121.59103548654407,128.80441017933023,0.9520236776486323,0.9719160431046833,0.33068512871074235,0.6423190557395467,G6383,-36.58889965855975,Norte,H,bosque denso,cerrado,intervencion
2024-02-08,126.61739427296716,26.978370197686022,0.9552310650495935,0.05577351692643804,0.3427530628037565,0.21874616870696825,105.32257101525612,147.91221753067825,0.9288950695725569,0.9815670605266301,0.16455699660075324,0.5209491290067597,G6384,-48.63906160426193,Sur,A,pastos,abierta,intervencion
2024-02-09,120.25139020172344,30.036435315645694,0.9272322005743852,0.11730145789547756,0.3446422858776113,0.18130842091517,100.58361085651491,139.91916954693195,0.865867667502385,0.9885967336463852,0.189524758094662,0.4997598136605607,G6384,-43.760591060481545,Sur,A,pastos,abierta,intervencion
2024-02-11,117.97127394585067,23.1878674720918,0.945244388974964,0.06584777716905604,0.3270255738905685,0.20340452932722622,104.17840939572669,131.76413849597466,0.9221255990044961,0.9683631789454319,0.17412963317445707,0.47992151460668,G6384,-47.4929285978932,Sur,A,pastos,abierta,intervencion
2024-02-12,124.45561254901817,23.379908950123777,0.9736003300843131,0.04421538859924038,0.3645875853053014,0.21012413076113476,106.09104596783489,142.82017913020144,0.9572687055162313,0.9899319546523949,0.18529372731613925,0.5438814432944635,G6384,-49.02563366292168,Sur,A,pastos,abierta,intervencion
2024-02-13,124.30867416120105,25.741963837686075,0.9585588289066603,0.06059357758883471,0.3567489884859148,0.19931765482315303,102.96981463687622,145.64753368552587,0.9346738510844498,0.9824438067288708,0.1871344760885849,0.5263635008832447,G6384,-49.036926535776,Sur,A,pastos,abierta,intervencion
2024-02-15,101.46641069039309,23.471041970618877,0.9058784421497835,0.07358909707938359,0.27482818391302916,0.17721446256009402,95.82577232473886,107.10704905604729,0.8995491566889472,0.9122077276106197,0.15950164776205328,0.390154720064005,G6384,-46.41945321572359,Sur,A,pastos,abierta,intervencion
2024-02-18,106.2545246796226,16.545176634982678,0.9262599651050124,0.08371685083697718,0.320891717369839,0.16893420441233753,98.80075468990786,113.70829466933738,0.9045620887566197,0.9479578414534052,0.19703805629632734,0.44474537844335066,G6384,-43.31249182626613,Sur,A,pastos,abierta,intervencion
2024-02-19,112.97525971915928,21.171687634201174,0.9544744575131064,0.03732148447765747,0.31787350924223917,0.17959550952528727,99.17648242676934,126.77403701154923,0.9553860622411587,0.9535628527850544,0.17897309359422484,0.4567739248902536,G6384,-45.20680519750413,Sur,A,pastos,abierta,intervencion
2024-02-20,119.92164263138385,25.42395832389374,0.969401439536033,0.03494164544307815,0.35726011739885805,0.20087740130219311,102.66544982652927,137.17783543623838,0.9551232784566221,0.9836796006154439,0.1815120762559396,0.5330081585417764,G6384,-44.138580028518994,Sur,A,pastos,abierta,intervencion
2024-02-21,117.76415752915518,32.56096734148545,0.9418800886139375,0.06081719858424127,0.3145563701860393,0.1925271178189705,90.47810273991531,145.05021231839504,0.9026223406583892,0.9811378365694859,0.15490157859421463,0.474211161777864,G6384,-39.78766877999638,Sur,A,pastos,abierta,intervencion
2024-02-22,118.51199684204619,32.34655739684597,0.9515123812150797,0.041165962532559955,0.2893401187157857,0.17896123560253907,91.9692066894301,145.05478699466227,0.9414937681769882,0.9615309942531716,0.14349001422107074,0.43519022321050066,G6384,-42.9999510454206,Sur,A,pastos,abierta,intervencion
2024-02-23,117.62194791778671,33.124219552389306,0.9644305054849028,0.045196782233702736,0.29006380980767316,0.1791512936716727,92.1452130417028,143.0986827938706,0.9426361682572963,0.9862248427125092,0.14656476356049458,0.43356285605485173,G6384,-43.773906646919016,Sur,A,pastos,abierta,intervencion
2024-02-24,124.613822181608,29.715520137564454,0.96367794507667,0.05738390140585578,0.305435826580437,0.18718817813125072,99.2928817833842,149.9347625798318,0.9373408642508311,0.990015025902509,0.14775123673202645,0.4631204164288476,G6384,-48.04782574925612,Sur,A,pastos,abierta,intervencion
2024-02-25,119.75025749405891,27.747702986082864,0.9584149728502519,0.04522684387840034,0.2882278319845022,0.18111005558122956,96.6381560377658,142.86235895035202,0.9375529686983227,0.9792769770021813,0.16429459439064556,0.4121610695783588,G6384,-48.324603394459984,Sur,A,pastos,abierta,intervencion
2024-02-26,110.78021361454812,26.417300055580814,0.9537667271928197,0.04518344215410468,0.2777629368477821,0.17356223172371965,93.80426599950577,127.75616122959046,0.9342995349144086,0.9732339194712308,0.20899281691704316,0.346533056778521,G6384,-42.328459589537,Sur,A,pastos,abierta,intervencion
2024-02-28,109.38237374936239,22.006815462345674,0.8807719705077522,0.10913674745035444,0.34529194529877966,0.20093439093086315,98.02614252197259,120.73860497675217,0.8786008779187285,0.8829430630967758,0.2329347878974346,0.4576491027001246,G6384,-41.59009356209631,Sur,A,pastos,abierta,intervencion
